snapshot_date,ticker,category,expiration,option_type,contract_symbol,strike,last_price,bid,ask,change,percent_change,volume,open_interest,implied_vol,in_the_money,underlying_price
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C00560000,560.0,611.89,596.45,609.65,0.0,0.0,,1,2.5468786328124997,1,1163.010009765625
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C00570000,570.0,601.9,586.5,598.25,0.0,0.0,,1,4.4877973590087885,1,1163.010009765625
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C00770000,770.0,410.62,386.6,398.8,0.0,0.0,2.0,3,2.8591337115478517,1,1163.010009765625
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C00780000,780.0,383.67,376.6,389.7,1.4100037,0.36885983,2.0,5,1.62109564453125,1,1163.010009765625
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C00790000,790.0,374.22,366.6,379.7,1.8600159,0.49952087,38.0,3,1.57422087890625,1,1163.010009765625
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C00800000,800.0,366.16,356.6,368.5,-15.040009,-3.9454377,5.0,1,2.6074253564453125,1,1163.010009765625
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C00815000,815.0,346.36,341.6,354.8,0.0,0.0,4.0,2,1.50390873046875,1,1163.010009765625
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C00835000,835.0,326.6,321.6,333.7,0.0,0.0,6.0,2,2.37732339263916,1,1163.010009765625
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C00880000,880.0,288.27,269.65,281.85,0.0,0.0,,1,1.0000000000000003e-05,1,1163.010009765625
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C00900000,900.0,263.12,256.95,267.45,0.0,0.0,1.0,12,1.8271493017578124,1,1163.010009765625
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C00910000,910.0,206.7,246.7,257.6,0.0,0.0,,1,1.7761241662597653,1,1163.010009765625
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C00915000,915.0,201.9,241.7,253.85,0.0,0.0,,1,1.8438728509521483,1,1163.010009765625
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C00920000,920.0,251.45,229.75,242.0,0.0,0.0,,1,1.0000000000000003e-05,1,1163.010009765625
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C00930000,930.0,224.4,219.8,232.05,0.0,0.0,1.0,1,1.0000000000000003e-05,1,1163.010009765625
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C00935000,935.0,246.0,221.7,235.15,0.0,0.0,1.0,1,1.0654343603515626,1,1163.010009765625
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C00950000,950.0,270.79,206.75,219.35,0.0,0.0,5.0,0,0.7695335546875001,1,1163.010009765625
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C00960000,960.0,236.23,197.0,208.35,0.0,0.0,1.0,3,1.5141625854492187,1,1163.010009765625
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C00970000,970.0,206.3,187.0,198.5,0.0,0.0,1.0,3,1.4603298468017576,1,1163.010009765625
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C00980000,980.0,179.0,177.0,188.9,-26.149994,-12.746769,2.0,1,1.4217558209228516,1,1163.010009765625
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C00985000,985.0,127.8,172.0,184.65,0.0,0.0,,4,0.807619111328125,1,1163.010009765625
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C00990000,990.0,228.5,167.0,179.75,0.0,0.0,1.0,7,0.8017597949218749,1,1163.010009765625
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C01000000,1000.0,164.59,157.0,169.2,-7.9100037,-4.5855093,2.0,8,0.63867548828125,1,1163.010009765625
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C01010000,1010.0,151.06,147.0,158.55,-7.369995,-4.651894,1.0,4,1.2081338421630858,1,1163.010009765625
2026-07-22,LLY,stock,2026-07-24,call,LLY260724C01015000,1015.0,220.44,142.0,153.1,0.0,0.0,1.0,5,1.1499065942382813,1,1163.010009765625
